# T_age scale_factor z Ez logMs_prog_obs_gsmf dMsdT_100Myrs_obs_gsmf ngal_obs logMs_prog_deconv_gsmf dMsdT_100Myrs_deconv_gsmf ngal_eval_logMs_prog_deconv_gsmf logMs_0
     11.9138    0.870551    0.148698     1.07628        11.4321        19.6975    5.27485e-05          11.45        15.6005    4.74841e-05           11.5
       11.79    0.862542    0.159364     1.08235        8.84421       0.108855      0.0153471        8.84368       0.112613      0.0153547              9
       11.79    0.862542    0.159364     1.08235        9.34528       0.377848      0.0094944        9.34738       0.384866     0.00947497            9.5
       11.79    0.862542    0.159364     1.08235        9.88349        1.06883     0.00536861        9.88917        1.05976     0.00533198             10
       11.79    0.862542    0.159364     1.08235        10.4285        2.18021     0.00232762        10.4376        2.04816     0.00228511           10.5
       11.79    0.862542    0.159364     1.08235        10.9307        5.69058    0.000583457        10.9465        4.91694    0.000550328             11
       11.79    0.862542    0.159364     1.08235        11.4281        19.3098    5.27485e-05         11.447         15.402    4.72272e-05           11.5
     11.6669    0.854607    0.170128     1.08854        8.83582       0.105824      0.0153471        8.83499       0.109848      0.0153593              9
     11.6669    0.854607    0.170128     1.08854        9.33608       0.370533      0.0094944        9.33805       0.378516     0.00947618            9.5
     11.6669    0.854607    0.170128     1.08854        9.87594        1.06375     0.00536861         9.8818         1.0589     0.00533117             10
     11.6669    0.854607    0.170128     1.08854        10.4241        2.17632     0.00232762        10.4336        2.05886     0.00228369           10.5
     11.6669    0.854607    0.170128     1.08854        10.9271        5.56277    0.000583457        10.9435        4.86606    0.000549067             11
     11.6669    0.854607    0.170128     1.08854        11.4243        18.9246    5.27485e-05         11.444        15.2249    4.69804e-05           11.5
     11.5445    0.846745    0.180993     1.09488        8.82755       0.102985      0.0153471        8.82638       0.107215      0.0153643              9
     11.5445    0.846745    0.180993     1.09488        9.32691       0.363436      0.0094944        9.32872        0.37236     0.00947766            9.5
     11.5445    0.846745    0.180993     1.09488        9.86835        1.05907     0.00536861        9.87434        1.05823     0.00533052             10
     11.5445    0.846745    0.180993     1.09488        10.4197        2.17566     0.00232762        10.4295        2.07078     0.00228239           10.5
     11.5445    0.846745    0.180993     1.09488        10.9236        5.44486    0.000583457        10.9405        4.81593    0.000547898             11
     11.5445    0.846745    0.180993     1.09488        11.4205        18.5531    5.27485e-05        11.4411        15.0566    4.67443e-05           11.5
     11.4228    0.838956    0.191958     1.10135         8.8194       0.100299      0.0153471        8.81786       0.104763      0.0153698              9
     11.4228    0.838956    0.191958     1.10135        9.31778       0.356684      0.0094944         9.3194       0.366479     0.00947943            9.5
     11.4228    0.838956    0.191958     1.10135         9.8607        1.05488     0.00536861        9.86681        1.05803     0.00533003             10
     11.4228    0.838956    0.191958     1.10135        10.4153        2.17754     0.00232762        10.4254        2.08617     0.00228121           10.5
     11.4228    0.838956    0.191958     1.10135        10.9202        5.33476    0.000583457        10.9376        4.77601    0.000546818             11
     11.4228    0.838956    0.191958     1.10135        11.4167        18.2064    5.27485e-05        11.4382        14.9028    4.65191e-05           11.5
     11.3018    0.831238    0.203025     1.10797        8.81135      0.0977581      0.0153471        8.80942       0.102399      0.0153758              9
     11.3018    0.831238    0.203025     1.10797        9.30869        0.35017      0.0094944        9.31009       0.360817     0.00948146            9.5
     11.3018    0.831238    0.203025     1.10797          9.853        1.05114     0.00536861        9.85919        1.05793     0.00532971             10
     11.3018    0.831238    0.203025     1.10797        10.4109        2.18074     0.00232762        10.4213        2.10203     0.00228015           10.5
     11.3018    0.831238    0.203025     1.10797        10.9168        5.22861    0.000583457        10.9347        4.73854    0.000545824             11
     11.3018    0.831238    0.203025     1.10797        11.4131        17.8668    5.27485e-05        11.4353        14.7574    4.63039e-05           11.5
     11.1815    0.823591    0.214195     1.11474        8.80342      0.0953411      0.0153471        8.80107       0.100201      0.0153822              9
     11.1815    0.823591    0.214195     1.11474        9.29963       0.343885      0.0094944        9.30077       0.355661     0.00948378            9.5
     11.1815    0.823591    0.214195     1.11474        9.84523        1.04736     0.00536861        9.85148        1.05807     0.00532954             10
     11.1815    0.823591    0.214195     1.11474        10.4065        2.18573     0.00232762        10.4171        2.11945      0.0022792           10.5
     11.1815    0.823591    0.214195     1.11474        10.9135        5.13164    0.000583457        10.9318        4.70905    0.000544916             11
     11.1815    0.823591    0.214195     1.11474        11.4095        17.5341    5.27485e-05        11.4325        14.6377    4.60988e-05           11.5
      11.062    0.816015    0.225468     1.12165        8.79558      0.0930821      0.0153471        8.79278      0.0980795      0.0153891              9
      11.062    0.816015    0.225468     1.12165        9.29059       0.337817      0.0094944        9.29146       0.350187     0.00948632            9.5
      11.062    0.816015    0.225468     1.12165         9.8374        1.04396     0.00536861        9.84368         1.0581     0.00532954             10
      11.062    0.816015    0.225468     1.12165         10.402        2.19244     0.00232762        10.4129        2.13833     0.00227837           10.5
      11.062    0.816015    0.225468     1.12165        10.9102        5.03828    0.000583457        10.9289        4.67992    0.000544096             11
      11.062    0.816015    0.225468     1.12165        11.4059         17.219    5.27485e-05        11.4297        14.5138    4.59045e-05           11.5
     10.9433    0.808508    0.236847     1.12871        8.78784      0.0909334      0.0153471        8.78456      0.0960834      0.0153964              9
     10.9433    0.808508    0.236847     1.12871        9.28159       0.331958      0.0094944        9.28214       0.344733     0.00948925            9.5
     10.9433    0.808508    0.236847     1.12871         9.8295        1.04062     0.00536861        9.83578         1.0583      0.0053297             10
     10.9433    0.808508    0.236847     1.12871        10.3975        2.20189     0.00232762        10.4086        2.15861     0.00227764           10.5
     10.9433    0.808508    0.236847     1.12871         10.907        4.95192    0.000583457        10.9261        4.65483     0.00054336             11
     10.9433    0.808508    0.236847     1.12871        11.4024        16.9156    5.27485e-05        11.4269        14.4033    4.57201e-05           11.5
     10.8252     0.80107    0.248331     1.13592        8.78019      0.0888758      0.0153471        8.77641      0.0941804      0.0154042              9
     10.8252     0.80107    0.248331     1.13592        9.27261       0.326298      0.0094944        9.27283       0.339719      0.0094924            9.5
     10.8252     0.80107    0.248331     1.13592        9.82153        1.03746     0.00536861        9.82779        1.05864        0.00533             10
     10.8252     0.80107    0.248331     1.13592        10.3929        2.21231     0.00232762        10.4043        2.18186     0.00227701           10.5
     10.8252     0.80107    0.248331     1.13592        10.9039        4.87237    0.000583457        10.9233        4.63732    0.000542707             11
     10.8252     0.80107    0.248331     1.13592         11.399        16.6126    5.27485e-05        11.4241        14.3059    4.55458e-05           11.5
      10.708    0.793701    0.259921     1.14329        8.77262      0.0869699      0.0153471        8.76832      0.0923537      0.0154124              9
      10.708    0.793701    0.259921     1.14329        9.26366       0.320869      0.0094944         9.2635         0.3348     0.00949583            9.5
      10.708    0.793701    0.259921     1.14329        9.81349        1.03489     0.00536861         9.8197        1.05865     0.00533047             10
      10.708    0.793701    0.259921     1.14329        10.3883        2.22579     0.00232762        10.3998        2.20466      0.0022765           10.5
      10.708    0.793701    0.259921     1.14329        10.9008        4.80121    0.000583457        10.9204        4.62178    0.000542138             11
      10.708    0.793701    0.259921     1.14329        11.3956        16.3263    5.27485e-05        11.4214        14.2156    4.53821e-05           11.5
     10.5915    0.786399    0.271619     1.15082        8.76514      0.0851445      0.0153471        8.76029      0.0906367      0.0154211              9
     10.5915    0.786399    0.271619     1.15082        9.25473        0.31562      0.0094944        9.25418       0.329972     0.00949953            9.5
     10.5915    0.786399    0.271619     1.15082        9.80537        1.03201     0.00536861        9.81151        1.05902     0.00533109             10
     10.5915    0.786399    0.271619     1.15082        10.3837        2.24114     0.00232762        10.3954        2.23022     0.00227608           10.5
     10.5915    0.786399    0.271619     1.15082        10.8977        4.73646    0.000583457        10.9176        4.61355    0.000541649             11
     10.5915    0.786399    0.271619     1.15082        11.3923        16.0617    5.27485e-05        11.4187        14.1607    4.52282e-05           11.5
     10.4757    0.779165    0.283426     1.15851        8.75774       0.083396      0.0153471        8.75232      0.0890122      0.0154302              9
     10.4757    0.779165    0.283426     1.15851        9.24583       0.310469      0.0094944        9.24485       0.325308     0.00950349            9.5
     10.4757    0.779165    0.283426     1.15851        9.79718         1.0291     0.00536861        9.80322        1.05903     0.00533186             10
     10.4757    0.779165    0.283426     1.15851         10.379        2.25719     0.00232762        10.3908        2.25735     0.00227574           10.5
     10.4757    0.779165    0.283426     1.15851        10.8947         4.6711    0.000583457        10.9148         4.6089    0.000541236             11
     10.4757    0.779165    0.283426     1.15851         11.389         15.647    5.27485e-05        11.4159        14.1007    4.50846e-05           11.5
     10.3607    0.771997    0.295342     1.16636        8.75041      0.0817572      0.0153471        8.74439      0.0874389      0.0154397              9
     10.3607    0.771997    0.295342     1.16636        9.23694       0.305709      0.0094944        9.23552       0.320763     0.00950774            9.5
     10.3607    0.771997    0.295342     1.16636         9.7889        1.02642     0.00536861        9.79482         1.0592     0.00533278             10
     10.3607    0.771997    0.295342     1.16636        10.3743        2.27596     0.00232762        10.3862        2.28645      0.0022755           10.5
     10.3607    0.771997    0.295342     1.16636        10.8917        4.61534    0.000583457         10.912        4.60771    0.000540904             11
     10.3607    0.771997    0.295342     1.16636        11.3858        15.5161    5.27485e-05        11.4132        14.0469    4.49515e-05           11.5
     10.2466    0.764895    0.307369     1.17437        8.74316      0.0801992      0.0153471        8.73652      0.0859384      0.0154497              9
     10.2466    0.764895    0.307369     1.17437        9.22808       0.300224      0.0094944        9.22618       0.316296     0.00951226            9.5
     10.2466    0.764895    0.307369     1.17437        9.78055        1.02353     0.00536861        9.78631        1.05898     0.00533385             10
     10.2466    0.764895    0.307369     1.17437        10.3695        2.29476     0.00232762        10.3815        2.31531     0.00227537           10.5
     10.2466    0.764895    0.307369     1.17437        10.8888        4.56558    0.000583457        10.9092        4.61345    0.000540649             11
     10.2466    0.764895    0.307369     1.17437        11.3826        15.2663    5.27485e-05        11.4105        13.9993    4.48288e-05           11.5
     10.1332    0.757858    0.319508     1.18256        8.73597      0.0787062      0.0153471        8.72869      0.0845192      0.0154602              9
     10.1332    0.757858    0.319508     1.18256        9.21925       0.296219      0.0094944        9.21683       0.311904     0.00951705            9.5
     10.1332    0.757858    0.319508     1.18256        9.77211         1.0207     0.00536861         9.7777        1.05874     0.00533506             10
     10.1332    0.757858    0.319508     1.18256        10.3646        2.30448     0.00232762        10.3768        2.34596     0.00227531           10.5
     10.1332    0.757858    0.319508     1.18256        10.8859        4.51995    0.000583457        10.9064        4.62066    0.000540468             11
     10.1332    0.757858    0.319508     1.18256        11.3795        15.0157    5.27485e-05        11.4078        13.9688    4.47158e-05           11.5
     10.0205    0.750886    0.331759     1.19092        8.72885      0.0773101      0.0153471        8.72091      0.0831658       0.015471              9
     10.0205    0.750886    0.331759     1.19092        9.21042        0.29173      0.0094944        9.20748       0.307691     0.00952211            9.5
     10.0205    0.750886    0.331759     1.19092        9.76359        1.01778     0.00536861        9.76897        1.05821     0.00533643             10
     10.0205    0.750886    0.331759     1.19092        10.3597        2.33884     0.00232762        10.3719        2.37775     0.00227534           10.5
     10.0205    0.750886    0.331759     1.19092         10.883        4.48004    0.000583457        10.9036        4.63279    0.000540363             11
